setup_relative_errors
0.044856027
0.008710206
0.01097811
0.022678994
0.008459698
0.020813778
0.09896687
0.019483935
0.03117694
0.026406594
0.08077459
0.09320712
0.0146282585
0.017976252
0.018796377
0.013545523
0.3877512
0.28646943
0.024525212
0.019262427
0.5111801
0.16920234
0.029651612
0.13832709
0.0045102704
0.012910039
0.010732248
0.065705955
0.16489133
0.01670584
0.013767306
0.30990648
0.2709194
0.018141782
0.004350035
0.08567306
0.007889794
0.036582574
3.7109952e-05
0.026074836
0.12223018
0.00016291447
0.045127336
0.032786153
0.0034183722
0.040079918
0.05684005
0.023633357
0.021742005
0.015493694
0.009805434
0.10238671
0.009537567
0.020894164
0.007211508
0.013535064
0.25642645
0.03225044
0.026978165
0.0095831975
0.3441883
0.14834024
0.00068039435
0.024617763
0.005578679
0.027263183
0.18670703
0.04566278
0.040825907
0.042995673
0.0068611116
0.01372253
0.06538468
0.07453989
0.112440184
0.06852378
0.07586299
0.019859277
0.02767767
0.16767028
0.014892252
0.015171846
0.0064228494
0.03540261
0.015961597
0.0047833454
0.03298237
0.0069075134
0.0014473434
0.04294106
0.1301378
0.46666571
0.0007046232
0.14715682
0.024492035
0.00063758215
0.0046980903
0.008596146
0.13157618
0.040152773
0.05570388
0.13535883
0.029220682
0.0005568849
0.032501414
0.004176289
0.018226529
0.052685928
0.011779237
0.0018531649
0.14449427
0.019358227
0.05182935
0.20427336
0.100698926
0.1687885
0.1796906
0.09332352
0.00033631446
0.04397731
0.011080108
0.0013305863
0.014757374
0.028305585
0.012420025
0.0013168525
0.013080126
0.03640014
0.09768319
0.010505563
0.041368213
0.025003284
0.14170036
0.17037198
0.0069079283
0.2318606
0.15208259
0.022800071
0.01069347
0.036988214
0.025957994
0.01997932
0.077286616
0.13081057
0.00044793822
0.028638223
0.05584954
0.05586377
0.03980317
0.022411533
0.014280765
0.00062858843
0.14180611
0.0082211895
0.09121054
0.15138216
0.03168216
0.01999684
0.12330511
0.018361436
0.048023522
0.025002848
0.06453664
0.15847696
0.01164498
0.033026777
0.025579581
0.015949681
0.06322911
0.04234004
0.009020741
0.009328638
0.15438627
0.04001736
0.1655968
0.0699433
0.043175455
0.085476585
0.096553564
0.0042145923
0.0061159055
0.25559354
0.10938204
0.1338333
0.03252334
0.017326204
0.019299056
0.17135397
0.0058429847
0.1930648
0.00035615833
0.014328877
0.07339413
0.02482967
0.13024402
0.027195998
0.056569774
0.00020185507
0.0036904535
0.11957137
0.023332238
0.0042821667
0.2161625
0.017630769
0.0072447755
0.11399467
0.0236088
0.065096565
0.012227219
0.017472725
0.03152258
0.0136109125
0.023277752
0.0018137199
0.005991575
0.05841889
0.08411393
0.00896152
0.011443349
0.05129878
0.005223478
0.02607462
0.039942764
0.07513466
0.005478682
0.0069413674
0.09367793
0.0125553785
0.025954304
0.04909731
0.01316741
0.06426173
0.10672828
0.015495616
0.09829376
0.01772183
0.39227408
0.030864134
0.016129203
0.021880941
0.1864329
0.043140996
0.12940985
0.03891848
0.060771286
0.1440129
0.14839073
0.3651932
0.07628013
0.01779135
0.035000097
0.05329584
0.027842512
0.25404507
0.060607664
0.14445934
0.036338896
0.025869055
0.02109328
0.0017467028
0.022006271
0.17095375
0.035408974
0.014046187
0.0017094282
0.06663396
0.049492214
0.020073982
0.0015050061
0.06926549
0.0013388158
0.0046641845
0.0134698115
0.0065746442
0.044300318
0.022017673
0.01160391
0.012096851
0.041846547
0.075949125
0.021372559
0.0448839
0.01859143
0.082406685
0.028166762
0.016494146
0.21031559
0.055256028
0.006831668
0.2538212
0.015719658
0.015933575
0.013350994
0.027304675
0.01737789
0.028132098
0.013534247
0.025640212
0.14221767
0.02026034
0.029470762
0.01945298
0.056034423
0.0056762816
0.22975941
0.08067904
0.019027254
0.007282077
0.01920342
0.027530346
0.0031009205
0.0019442037
0.037217468
0.141289
0.0058800005
0.012585063
0.030750459
0.04045749
0.0037596356
0.10813965
0.014558335
0.12684758
0.011098295
0.039553437
0.18558636
0.04051724
0.0018201396
0.016853346
0.060362086
0.26596206
0.07418509
0.0807111
0.050914247
0.019431766
0.0006876293
0.019050635
0.029501751
0.06491551
0.006844384
0.002338859
0.0039410996
0.18503338
0.00855959
0.020430164
0.061194934
0.010617315
0.050905664
0.040076237
0.007017766
0.008459597
0.020413985
0.08152707
0.0065676034
0.09200536
0.08732394
0.008672327
0.24707188
0.010879534
0.1748863
0.062422857
0.021094557
0.01274692
0.23481168
0.072676584
0.004718792
0.03267133
0.00020144388
0.01943345
0.043559812
0.035180345
0.01189943
0.009468625
0.0019747869
0.13512944
0.05526468
0.025319532
0.049212415
0.06669407
0.17959858
0.01572261
0.02807001
0.011617775
0.055718962
0.03269345
0.0259763
0.02241439
0.11252414
0.018186241
9.6646814e-05
0.016014611
0.044492844
0.021211078
0.01145606
0.34630382
0.05681356
0.060002275
0.0025985865
0.044235006
0.024940595
