epoch,train_loss,test_loss
1,4.544230999328808,1.1041838549865797
2,2.0299540461468477,0.4052375603940834
3,0.12483122510866312,0.346881291477817
4,-0.05239573017084379,-0.2034610579387879
5,-0.06692207820598874,-0.24328271170868299
6,-0.26141555554418905,-0.39689776107649805
7,-0.26799456299159474,-0.37120750298129185
8,-0.3752757875555928,-0.4223851878744305
9,-0.47973630342655177,-0.5546579450693095
10,-0.5344703486613861,-0.4766751966350187
11,-0.5374245216056569,-0.5819094759092663
12,-0.6173703484350425,-0.6854727390339859
13,-0.6535050351806777,-0.7352451624177117
14,-0.7065358012348504,-0.7422616755265629
15,-0.6481780487322886,-0.7157832565987579
16,-0.7325413518423911,-0.7373212218910786
17,-0.7468202692714143,-0.7368640477034826
18,-0.7559646603773068,-0.7752432826073656
19,-0.7558569565053044,-0.7722280147030899
20,-0.748440924160024,-0.7751581068738735
21,-0.7571875910560592,-0.6658580037542705
22,-0.7806943582999307,-0.7979089963049611
23,-0.7887826132104028,-0.8104105262378224
24,-0.7821575431068255,-0.8109093290140198
25,-0.7803923840716617,-0.8002170419190142
26,-0.8040409554645284,-0.8101486100818415
27,-0.7976793988316255,-0.8183077593356269
28,-0.8026680106404704,-0.7043629868127685
29,-0.8052548869629037,-0.8250630070668337
30,-0.8183238382669206,-0.8258779957706153
31,-0.822358186348231,-0.8218809684147301
32,-0.8228737079626158,-0.8328634432402563
33,-0.8308814910090441,-0.8134156118175683
34,-0.8266733969734432,-0.8445225044856096
35,-0.8276345392626832,-0.7999557763935661
36,-0.8297604583996407,-0.7664329100164995
37,-0.8328675669603797,-0.832750649417118
38,-0.8430792163480016,-0.8632678580772348
39,-0.8493313497005988,-0.8598950317943208
40,-0.8513039486386493,-0.8476363752329715
41,-0.8440518029102076,-0.8332186148346182
42,-0.8410810043973038,-0.8535338835679503
43,-0.8454860558444606,-0.8681829394740863
44,-0.8496016800675349,-0.8659265913997393
45,-0.8599535299968937,-0.856812437182553
46,-0.8603152026249645,-0.8783832049830069
47,-0.867674616581582,-0.88814281771093
48,-0.8644595591628805,-0.9046923756907748
49,-0.8929638662417971,-0.9180612299279802
50,-0.9055266700979424,-0.9321736328608957
51,-0.9106806250781636,-0.9410741449661121
52,-0.9269221479180736,-0.941379765550838
53,-0.9318590761363326,-0.9588735775176576
54,-0.9373029535211691,-0.9488023404896564
55,-0.9431092603228375,-0.9571537598013979
56,-0.9470061500610552,-0.9531791793379564
57,-0.9509789736709334,-0.9728033811858388
58,-0.9560427844162045,-0.9769365817511855
59,-0.9605010386477125,-0.9858646108498701
60,-0.9639934240005299,-0.9858184258100726
61,-0.9671289523367099,-0.9890362175861723
62,-0.9704924626643897,-0.9942008263841525
63,-0.9757306686967702,-0.9888601285427707
64,-0.9794217166476699,-0.9867214304824128
65,-0.983032528277045,-0.9949978331148421
66,-0.9860852423908137,-0.9984781319599713
67,-0.9885430543437193,-1.012666588871654
68,-0.9920078590285815,-1.0096228797332012
69,-0.994324397057929,-1.0058116597272837
70,-0.9971184187475309,-1.0142567772481832
71,-0.9995504735224515,-1.010535117823618
72,-1.000867291401766,-1.0102022287559793
73,-1.002591397149041,-1.0087091398803651
74,-1.0041670831412892,-1.0172272478214404
75,-1.005457806981262,-1.0065342809992235
76,-1.0066065951774186,-0.9992129255702827
77,-1.0073011777049503,-1.0027219019830227
78,-1.0088742497436545,-1.023882000436911
79,-1.0100619582782038,-1.0162690511233978
80,-1.0106168877571187,-1.0219030785580951
81,-1.012155995271126,-1.0211415831826043
82,-1.0132405049306281,-1.0226956336368067
83,-1.014293745341272,-1.028218950860126
84,-1.0148519371101197,-1.0117517858839025
85,-1.0160876212692551,-1.027773972918556
86,-1.016633092541825,-1.0270805130665008
87,-1.0179682163164971,-1.0272311748358272
88,-1.0192525499361627,-1.0327241167731251
89,-1.0201851142893084,-1.0337367339231354
90,-1.0215215303207603,-1.0098075740827634
91,-1.0219812635728653,-1.03372783115318
92,-1.0225406260113585,-1.032046270744284
93,-1.022841949525394,-1.0293707777793701
94,-1.024554607648074,-1.025763454201787
95,-1.0248442011401284,-1.0346785846703492
96,-1.025577932664145,-0.9539199642926047
97,-1.0262961146226408,-1.0411740287235673
98,-1.0270479462112336,-1.0280373898992767
99,-1.0275974774614294,-1.0391981776028159
100,-1.0277135400922466,-1.0286980920023072
