epoch,train_loss,test_loss
1,-0.8043287383962203,-0.8883742195922275
2,-0.9200704205737394,-0.9196782868268878
3,-0.9313975883932675,-0.9557337433792824
4,-0.9351851198953741,-0.9279995672924574
5,-0.9426178600507624,-0.9553025392598884
6,-0.9437578824688406,-0.9625491280888402
7,-0.9484356493809644,-0.9643316708331884
8,-0.9486708723797518,-0.9592166777960089
9,-0.9506055452543146,-0.9659350550451944
10,-0.9528584903829238,-0.9710072053033252
11,-0.9523299630950479,-0.9695174012073251
12,-0.9547285358344807,-0.9671220961005189
13,-0.9544773751146653,-0.9636528824650964
14,-0.9557359230518341,-0.9644955321799877
15,-0.9575827333506416,-0.9432275425556094
16,-0.9567466657301958,-0.9666380277899809
17,-0.9578891589361078,-0.9635451929513799
18,-0.9575264902675853,-0.9718909590743309
19,-0.9592679956380059,-0.9734587717887967
20,-0.9589549004330354,-0.970993276252303
21,-0.9602713479014005,-0.9671443099199339
22,-0.9609180303180919,-0.9753677721633468
23,-0.961984429990544,-0.9680186151072037
24,-0.9629445659413057,-0.9661924083565556
25,-0.9631034893148086,-0.9742616385914559
26,-0.9631313001408296,-0.9773129090320233
27,-0.9639263896381154,-0.9693438103032667
28,-0.9637976245319142,-0.9727300502533136
29,-0.9650921886808732,-0.9662900439528532
30,-0.9661182828510508,-0.9826218121273573
31,-0.9669458657152512,-0.9752594091171443
32,-0.9665756113388959,-0.9613858042761337
33,-0.9664338051571566,-0.9702005652494209
34,-0.9613466426905464,-0.9686234761116117
35,-0.9627102664638968,-0.973356463881426
36,-0.9627468232547536,-0.9741842053657355
37,-0.9618105245337767,-0.9715748534646145
38,-0.9625765793463763,-0.9703858810801839
39,-0.9629322870338665,-0.9654240711483845
40,-0.9625947408115163,-0.9637594923030498
41,-0.9634793577474706,-0.9775156166664389
42,-0.9622727889874402,-0.9718452392622482
43,-0.9630472039475161,-0.9755757489869761
44,-0.963538144826889,-0.9712247199790423
45,-0.963282001579509,-0.9543330597323041
46,-0.9640020816466388,-0.9710423508355784
47,-0.9633640699526843,-0.9648406534000885
48,-0.9644562224079581,-0.967148350560388
49,-0.9646716584177578,-0.9734600556451221
50,-0.9657050120129305,-0.9745053199141525
