epoch,train_loss,test_loss
1,2.2021338175479777,0.20432705528646353
2,0.4996480712301585,-0.1142201180499899
3,-0.22683908009765766,-0.3700303173871908
4,-0.16432639936977392,-0.3915097726613868
5,-0.33545987449492976,-0.46020818972140043
6,-0.45593784856794,-0.522411433024707
7,-0.5115929185313747,-0.43280961213286956
8,-0.6044297220587368,-0.6679852971069693
9,-0.6445891570447064,-0.5816586933546912
10,-0.6746577821377563,-0.6341193094833694
11,-0.7321127322035358,-0.7906822977085366
12,-0.7821524323482282,-0.7829199187559276
13,-0.8004136932249489,-0.7327449216980984
14,-0.8386181684658158,-0.8434098859416137
15,-0.8540964976270148,-0.8693126682001373
16,-0.868062275091022,-0.852141326833707
17,-0.8870406401057737,-0.9004090846493942
18,-0.8879657462239265,-0.9180385864088662
19,-0.8949999619037547,-0.9074713404039271
20,-0.9073630032160724,-0.9381639968743707
21,-0.91466786254956,-0.9271323992250926
22,-0.9199592891888053,-0.9452424587128817
23,-0.9290194583428305,-0.9353093968723414
24,-0.9370608541514374,-0.9581239230600234
25,-0.9421988004835543,-0.934836365765679
26,-0.9392247635044588,-0.9570270789844387
27,-0.9381045976761264,-0.952933343515156
28,-0.9458091617038185,-0.8862898341370524
29,-0.947208926013719,-0.9094542992450678
30,-0.9500726724332227,-0.9762871382637236
31,-0.9441519336361653,-0.9702547310053692
32,-0.951253207304195,-0.95825003298578
33,-0.9602899476206411,-0.97599551792069
34,-0.9636943588503226,-0.985993673878725
35,-0.9648267208714616,-0.9790638256500198
36,-0.9661167218013013,-0.9905562278124863
37,-0.9701002597763546,-0.974986360901045
38,-0.9651477098419674,-0.9848406517388674
39,-0.9736976940128216,-0.9862234752320084
40,-0.9764758575832228,-0.9868207004289985
41,-0.9772476791474957,-1.0002854362181022
42,-0.9806962593665239,-0.9936213289028345
43,-0.9830873420399735,-0.9836271183482616
44,-0.9848142440195866,-1.0066673118404967
45,-0.9858639966526654,-1.0096984175081547
46,-0.9877556552232942,-0.9579265591634418
47,-0.990533410053485,-0.9950858189028278
48,-0.992290841568386,-1.0042304357087857
49,-0.9950023815488743,-0.9320190427220926
50,-0.996787462915693,-1.0109989458358124
51,-0.998591480284114,-1.0065705007253654
52,-1.0012671734831977,-1.016331139430658
53,-1.004510895233024,-1.0103353535559396
54,-1.0066201484855548,-1.019374289724709
55,-1.0086856253196042,-1.0236111961038141
56,-1.0095760304605346,-0.9443349924968372
57,-1.0116349743129998,-1.02075063090123
58,-1.0124529773386417,-0.9809587358818119
59,-1.0137313697883423,-1.0186792558421454
60,-1.0144226717278588,-1.0300111163204135
61,-1.014736343186496,-0.9805422184334069
62,-1.0154947027065833,-1.0121649740638892
63,-1.0163640560168987,-0.9910662742045552
64,-1.017200436544998,-1.019513516041606
65,-1.0173816165029097,-1.031431928455016
66,-1.0186574193436686,-1.0244700153177102
67,-1.0185474184508745,-1.0342935221492227
68,-1.0194492497705037,-1.0201199865127586
69,-1.0201475641104225,-1.0298020068187355
70,-1.0204694742353855,-1.0197894907883867
71,-1.0217541569453243,-0.9896827453537606
72,-1.021320541126025,-1.028773526600705
73,-1.021586344506603,-1.0347651255415569
74,-1.022973086809496,-1.0391677281097746
75,-1.0223977227205563,-1.0337405149720025
76,-1.0234810399021783,-1.0301926048161023
77,-1.0236266595976693,-1.0359957938435338
78,-1.024212163224771,-1.0418942361154655
79,-1.0239596385905083,-1.032480912918778
80,-1.0240410485483231,-1.0148290606285524
81,-1.0252096754212872,-1.0304385831296672
82,-1.0257905309504651,-1.03670335284501
83,-1.0252168529120622,-0.9991655397664362
84,-1.0259273582361752,-1.0189075322484806
85,-1.0263493435406394,-1.0201727148501438
86,-1.0265753160041153,-1.039339553399501
87,-1.0273121127513405,-1.032132321091388
88,-1.0276015342912412,-1.0344131410172774
89,-1.0287030823189074,-1.0378537037705449
90,-1.028534891893436,-1.035487859474921
91,-1.028449797091332,-1.037783933034224
92,-1.0289382413935517,-1.036177968358424
93,-1.0287951205412666,-1.0319735077003163
94,-1.0297018766720245,-1.0282728453214462
95,-1.0290533826887427,-1.0385112485533687
96,-1.0300724709514064,-0.9983423113164972
97,-1.0303089820233522,-1.0272633294247524
98,-1.0297895064152844,-1.0248438577603154
99,-1.0305236064826102,-1.036982712205563
100,-1.0304376978008218,-1.0279772283299589
