epoch,train_loss,test_loss
1,3.119548983283137,3.8994155070480634
2,0.5320462117548027,0.5462509287726262
3,-0.10447736742720858,0.30009661805132604
4,-0.33087515470389234,-0.16255419125618356
5,-0.43249643307977487,-0.44800441426069254
6,-0.478542564221655,-0.35223338674712584
7,-0.5111933659682882,-0.3390330566576469
8,-0.5299275554603357,-0.5253625696949318
9,-0.5493258738884629,-0.45518891777487236
10,-0.5651043191280408,-0.5506215901717976
11,-0.5812568681308926,-0.5503952361694171
12,-0.5957181846049238,-0.23458016478637736
13,-0.6128123581952962,-0.5728874738763624
14,-0.6320939722462446,-0.5793226431966235
15,-0.6493051813683249,-0.5790473101215609
16,-0.6643577019449063,-0.6200212863267561
17,-0.6818162066958233,-0.5878354474495295
18,-0.6928944072734259,-0.6249834333670424
19,-0.7087772278664323,-0.6014783929702874
20,-0.7203446376423343,-0.6883663208487701
21,-0.7303940740762148,-0.682503987138665
22,-0.7413572064603716,-0.7377681023037576
23,-0.7492057179924565,-0.7491339779118833
24,-0.7560451915289493,-0.7768526641086202
25,-0.7605706178399205,-0.754687625129704
26,-0.765262064170149,-0.7710913661136308
27,-0.7696450886891243,-0.561927275369802
28,-0.7745083401313668,-0.7314142543606383
29,-0.7790252968533061,-0.3862545044867023
30,-0.7845972152964684,-0.7130438898445295
31,-0.7874759309288216,-0.6565986187880661
32,-0.7900782537088931,-0.724986732088716
33,-0.7943237249974422,-0.7888778738690216
34,-0.7981193715587576,-0.8034982902058257
35,-0.8015449256338971,-0.57260464553788
36,-0.8052599421478694,-0.6393288717280959
37,-0.8076607816396876,-0.7747604151736347
38,-0.8106739002656429,-0.5315378045459809
39,-0.8131197181425558,-0.6593234206966216
40,-0.8166738683103065,-0.6179590247485647
41,-0.8210731534836503,-0.7409304100225453
42,-0.8234223574626409,-0.36160161127987933
43,-0.8252405736901115,-0.5690842297670364
44,-0.8278383760285595,-0.8108504222699603
45,-0.83015455060998,-0.804443652449182
46,-0.8334735807676809,-0.6098124711113146
47,-0.8353811883364767,-0.5381778011499004
48,-0.8387362906726298,-0.7771531968367995
49,-0.840709978912739,-0.831869998250678
50,-0.8432614017266633,-0.3487909740057961
51,-0.8450949036468126,-0.8524206331374804
52,-0.8484154557837541,-0.8514320955297087
53,-0.850849597853549,-0.27696971001926773
54,-0.8536635942553314,-0.8801253543318005
55,-0.8551613846086079,-0.46549312138148036
56,-0.8574682821981088,-0.8662043404749534
57,-0.8591127493687676,-0.8358249676194512
58,-0.8616563304126443,-0.46325155098067516
59,-0.8625766170015814,-0.6119614235211304
60,-0.8648145326772722,-0.6736737155790978
61,-0.8677651837558732,-0.7845711843190085
62,-0.8683766136823454,-0.8658855965840964
63,-0.8723273370131895,-0.8365075401421446
64,-0.8740914778098872,-0.8224636383558093
65,-0.8769986763324781,-0.9026770264279008
66,-0.8808731540901683,-0.8920585592515741
67,-0.8805837097908951,-0.8846316957725499
68,-0.8835650871997546,-0.6861401368949702
69,-0.8873394684905701,-0.4263974739073334
70,-0.8905043965233858,-0.6368109031227567
71,-0.8919289118658446,-0.6395671846553264
72,-0.8949329387679651,-0.5833717053597189
73,-0.8996743427583874,-0.8329831480045419
74,-0.901079737419959,-0.624200438522756
75,-0.9046557774387957,-0.4487470486630454
76,-0.9092263210236483,-0.6352684849161184
77,-0.9117325609578187,-0.4216389784274731
78,-0.9126587079152872,-0.5545458742687575
79,-0.9186712215374306,-0.7140410536512376
80,-0.9199772076539718,-0.5348389197789362
81,-0.9220217427855929,-0.5684293715454918
82,-0.8971469895319736,-0.46849941118038657
83,-0.9286696582036178,-0.7526480677607549
84,-0.9296319147509644,-0.5290159473955351
85,-0.934488056980549,-0.5085952854683502
86,-0.9350171949952206,-0.6312708081772913
87,-0.9403238694175036,-0.23218866238138502
88,-0.9432541735719403,-0.5943870779679955
89,-0.9464287897600229,-0.7068540870018125
90,-0.9490788128555364,-0.9340947040685679
91,-0.9510655701386892,-0.42618129888244305
92,-0.9505281392201826,-0.6871413978630416
93,-0.9575362271179182,-0.4649310624719607
94,-0.9627544609291938,-0.8432802096511469
95,-0.9587299247643143,-0.5274167471047199
96,-0.9639587018038727,-0.44422129761592927
97,-0.9702536410519055,-0.5515453376618147
98,-0.9732229785036896,-0.4849323964599876
99,-0.975297816845059,-0.5424391970931594
100,-0.9764433545952148,-0.3983867421178878
