epoch,train_loss,test_loss
1,-0.7922908777173827,-0.9354614261277886
2,-0.9192694992177627,-0.8322830056035242
3,-0.9311516432201161,-0.9191883700531582
4,-0.9383768289229449,-0.947900243138158
5,-0.9414600304996266,-0.9623556285403495
6,-0.947666275361005,-0.9622272356998088
7,-0.9499575209617614,-0.9531402545612911
8,-0.9493448517603033,-0.9272706131602443
9,-0.949694893430261,-0.961571476556534
10,-0.9521959924697876,-0.9292526256206424
11,-0.9547975826263427,-0.9511838253154311
12,-0.9541513395309448,-0.9648825405642044
13,-0.9539691996574402,-0.9555962131466976
14,-0.9551986881564645,-0.966291766319164
15,-0.956393538012224,-0.9648085949032805
16,-0.9553680153454052,-0.9675980426544367
17,-0.9572928484047161,-0.9723090322904808
18,-0.956320412088843,-0.9129383830830108
19,-0.9569896174879635,-0.9699291714402132
20,-0.958070916147793,-0.9690759750299676
21,-0.9590555270980387,-0.9551233865493952
22,-0.9585081439859727,-0.9725342814312424
23,-0.958798443289364,-0.9711432714794958
24,-0.9600852358341218,-0.9589544731517171
25,-0.958401624174679,-0.9695770966452222
26,-0.9597254657745361,-0.9715456524560618
27,-0.9602977197310504,-0.9643162251211876
28,-0.9609888938595267,-0.968810731588408
29,-0.9616240189355962,-0.9712410383446272
30,-0.962699928634307,-0.9722360889578975
31,-0.9614307182676652,-0.9699565876361935
32,-0.9612155380669762,-0.9709312766097312
33,-0.9636930394873899,-0.9722666371007298
34,-0.9638550517839544,-0.9777843442074088
35,-0.9661097678717445,-0.9812932324963947
36,-0.9666827217270346,-0.9773110914368962
37,-0.9673772839938893,-0.977860345812731
38,-0.9673010530892541,-0.9833948842314787
39,-0.9606582572179682,-0.9691835541364758
40,-0.9621791422367096,-0.9623272572838983
41,-0.960664369989844,-0.9583742167367492
42,-0.9621863119041218,-0.9758346243653186
43,-0.9643325563739328,-0.9540391402882199
44,-0.9608913781362421,-0.9679172269133635
45,-0.9632015532605789,-0.9706328387870345
46,-0.9622535445409662,-0.972373233839523
47,-0.9624027371406555,-0.9726982018282248
48,-0.9656997571272009,-0.9245130532702734
49,-0.9647779748720281,-0.9764029957527338
50,-0.9667427544032826,-0.9748155027627945
