epoch,train_loss,test_loss
1,0.8834712494966697,-0.13215978639581757
2,-0.31905243808872813,-0.4904418784549695
3,-0.48509798076012284,-0.5182306716876556
4,-0.5648820884412545,-0.6042819497407551
5,-0.5883965458619015,-0.6481677818814541
6,-0.650927098700069,-0.67867451846447
7,-0.678445503834669,-0.6471511799803976
8,-0.696790297750644,-0.7292257886516635
9,-0.7320333164875993,-0.7501768292223482
10,-0.7369614044561031,-0.7440578904600477
11,-0.7368956254653656,-0.7691162181287089
12,-0.763445726717542,-0.7927785284639218
13,-0.7997472289394825,-0.844434059806702
14,-0.8328235066498667,-0.8380736633149888
15,-0.8458925096097326,-0.8799439700504721
16,-0.8500775095177276,-0.8861450441944517
17,-0.8648167336104851,-0.8878530425880956
18,-0.872004497626451,-0.8878185934841684
19,-0.8862423753439475,-0.9061878886035685
20,-0.8922539084334504,-0.9084618729205465
21,-0.8916308943940876,-0.9145091610607841
22,-0.8984511256852048,-0.9107632800784128
23,-0.9086033639166855,-0.9205999993703268
24,-0.914328194384698,-0.9280525744152048
25,-0.9162554525088032,-0.9364720015522766
26,-0.9234623925981188,-0.9342302421978818
27,-0.9299003303186871,-0.9384945696696588
28,-0.9344830470425742,-0.950042686809757
29,-0.9384956543297028,-0.9509553168757275
30,-0.9417153244277626,-0.9461815042147864
31,-0.9445840233319799,-0.9502531436650216
32,-0.947750767041847,-0.9650254104248289
33,-0.9496325172461275,-0.9676096369305772
34,-0.9516637304225953,-0.9660426725350549
35,-0.9542193790971327,-0.9667772523067103
36,-0.9561623374062469,-0.9777580680605342
37,-0.9589285602776113,-0.9644452092514306
38,-0.9608646476114775,-0.958765701037981
39,-0.9631477613398369,-0.9713468108510555
40,-0.963532319841595,-0.9717380925250135
41,-0.9657146213491274,-0.986124472792734
42,-0.9680545017983776,-0.9832570629874594
43,-0.9694898550633602,-0.9864374366000854
44,-0.9709325825008578,-0.9772649026466311
45,-0.9722234326610086,-0.987634457120157
46,-0.9738410465804277,-0.9883714454223119
47,-0.9753211301420235,-0.9767182270389164
48,-0.9773126620470934,-0.9928814371342138
49,-0.9787706523952513,-0.9941297920592409
50,-0.981430881721814,-0.9937381420201866
51,-0.9843479300931232,-0.9830346122358643
52,-0.9864866352642924,-0.9976618318650045
53,-0.9886218187792686,-1.002597138209351
54,-0.9906211355672782,-0.9994827043900819
55,-0.99228162495108,-1.0062842987821066
56,-0.9937897272249485,-1.0078180324168615
57,-0.9947480049584412,-1.0085391870830145
58,-0.9968906088893537,-1.0105793756296153
59,-0.99755022328313,-1.0064828178619667
60,-0.9983220876259644,-1.008223825515766
61,-1.0003879828248343,-0.9994543616027403
62,-1.0003593381958529,-1.0154591848590624
63,-1.0019626434450817,-1.0162624517843484
64,-1.0024749959131143,-1.0027378353722547
65,-1.0040440993966664,-1.0105558312577498
66,-1.0043553841104986,-1.0134952259901593
67,-1.0060453177358966,-1.0175380752113594
68,-1.0059404032118053,-1.0201034375002334
69,-1.0067661256503915,-1.0212235068981839
70,-1.0079754243369885,-1.004112729052584
71,-1.0089949600647647,-1.0221933018378024
72,-1.0091230987506072,-1.012734719415421
73,-1.009780930394822,-1.0153743734475187
74,-1.011298675803428,-1.0183910324807206
75,-1.0113107232563763,-1.025207628804313
76,-1.0117418299737673,-0.9944232242267719
77,-1.012442089096391,-1.0210135218849463
78,-1.0129934295921341,-1.0217744575006054
79,-1.0135837724279488,-1.0195025765422872
80,-1.0158957085348552,-1.022888635701592
81,-1.015473011394221,-1.0208251583660117
82,-1.0161420110284738,-1.0121414533263207
83,-1.0169006816159627,-1.024545843919593
84,-1.0170673802947925,-1.0198082351872741
85,-1.0183325290317593,-1.0189020480744464
86,-1.0178416732098556,-1.025557897330195
87,-1.0188627689850367,-1.021520363789929
88,-1.019353410483856,-1.0282270820690604
89,-1.0199249635894974,-1.0292896201942154
90,-1.0203593125549855,-1.0205542097716838
91,-1.0211310405454013,-1.036362064929215
92,-1.02148368934277,-1.0279505228188284
93,-1.0221569760728026,-1.0141938455758852
94,-1.0219831191977107,-1.0318758830828625
95,-1.0230890808451503,-1.025559753719908
96,-1.0234219792403711,-1.0307672567468504
97,-1.023267614895812,-1.033404550944223
98,-1.023639936351124,-1.0231987024822715
99,-1.0242129886313411,-1.0384304482527966
100,-1.0247860120830203,-1.031912506745537
