epoch,train_loss,test_loss
1,-0.8257201394394916,-0.9302467005890469
2,-0.9182661747932435,-0.9460062456685443
3,-0.9294480501904208,-0.9384434765854547
4,-0.9335001528263092,-0.9427196150602296
5,-0.9376037826257594,-0.9475798723309539
6,-0.9390413961691015,-0.9406999394644139
7,-0.9416317591947668,-0.9076881053835847
8,-0.9418908135329975,-0.9533168463512909
9,-0.94299408919671,-0.9517646567072979
10,-0.9458332998612348,-0.9542523089536401
11,-0.946163153998992,-0.9555266646451728
12,-0.9476793834742377,-0.9650208019239958
13,-0.9481115591526031,-0.9636204295380171
14,-0.9503374655106488,-0.9477568794128507
15,-0.9506622029753292,-0.9631692966749502
16,-0.950721334289102,-0.9643099373856256
17,-0.9504134701981264,-0.9533203696788743
18,-0.9524759347999797,-0.948930680128031
19,-0.9527507518319522,-0.9678892132847808
20,-0.9519700787347906,-0.9600454435792081
21,-0.9518198211052838,-0.9689904648204183
22,-0.952428826304043,-0.9526036739349365
23,-0.9535787098547992,-0.9541370454915734
24,-0.9542453481870539,-0.9682075092265773
25,-0.9540124340618358,-0.9623538670151732
26,-0.9540756992732777,-0.9679249815469564
27,-0.9557871868329889,-0.9718245179154152
28,-0.9550779378414154,-0.971382333996684
29,-0.9566402086089639,-0.9706803115301355
30,-0.9562050369206597,-0.9695848166942597
31,-0.9582342084015117,-0.9685518328533617
32,-0.9570421399789698,-0.9562467035166052
33,-0.9570513540155747,-0.9365813194319259
34,-0.9580479897471035,-0.9640335634697316
35,-0.9567762415549335,-0.9699266392131184
36,-0.9587679968160742,-0.9666274262029071
37,-0.9572441987430348,-0.9612103843411733
38,-0.9561189736338223,-0.9701092914093372
39,-0.9580309734624974,-0.9670790986959324
40,-0.9592899419279659,-0.9694848457741183
41,-0.9595359105923597,-0.9618049308311107
42,-0.9608977238570943,-0.9593628843163335
43,-0.9602864647612852,-0.973789524616197
44,-0.9630746031508727,-0.9747346835080968
45,-0.9589924326363732,-0.9683256275432054
46,-0.9574288465696222,-0.9576864632756211
47,-0.9583997415093815,-0.9692701231601626
48,-0.9586032028057996,-0.971897611160611
49,-0.9593950830487644,-0.9673562639674474
50,-0.9594892867873697,-0.9603247389543889
