epoch,train_loss,test_loss
1,-0.7867961759766673,-0.887406304825184
2,-0.9030819406228907,-0.934036884196969
3,-0.9170569418458377,-0.9363142777320951
4,-0.9231216983935412,-0.9409881441399108
5,-0.9291507345087388,-0.9229879545611005
6,-0.9311113304951611,-0.93241525431012
7,-0.9333137465224547,-0.9377722363832385
8,-0.9358620279676774,-0.9054201820562052
9,-0.939897179182838,-0.9389383770698725
10,-0.9406491048897014,-0.9556045090043268
11,-0.9441994214057923,-0.9570300211047017
12,-0.9457508160086239,-0.9636616187040196
13,-0.9476261908166549,-0.958756116379139
14,-0.9484081749355092,-0.9618962037008862
15,-0.9495874268868391,-0.9636809407278549
16,-0.9517169967118432,-0.9443529659925505
17,-0.9511824113481185,-0.9540210610212282
18,-0.9511728168936336,-0.957224531783614
19,-0.9532110084505642,-0.9691520848939585
20,-0.9540092591678395,-0.9501297835000726
21,-0.955802245350445,-0.9683520229749901
22,-0.9560862306286307,-0.971314897856047
23,-0.9591525806398953,-0.9620299020478892
24,-0.9593354718124165,-0.9741056693154712
25,-0.9613118031445671,-0.9519636715567389
26,-0.954868221282959,-0.9621447123067324
27,-0.9559490308340858,-0.9667253061782483
28,-0.9549764476102941,-0.9353477152281029
29,-0.9549621145164265,-0.9708875696326411
30,-0.9553402784992667,-0.9615818860918977
31,-0.9559968836868511,-0.964702081125836
32,-0.9548909991628983,-0.9648918375026349
33,-0.9554002043780159,-0.9609974091829255
34,-0.9551462896431193,-0.9633423494738201
35,-0.9554791141958797,-0.96623135957607
36,-0.9565473895914415,-0.9733658038599546
37,-0.9577063625700334,-0.9712092226327852
38,-0.9560616298984079,-0.9690595107023106
39,-0.9564966935971204,-0.9652261631433354
40,-0.9563779603733736,-0.9660754499047302
41,-0.9573370115196004,-0.9619536262612011
42,-0.9552124498872197,-0.9664227417735166
43,-0.9562598374310661,-0.9670737008715785
44,-0.9559409133826985,-0.9700719136138295
45,-0.9568938502143411,-0.9666515594304994
46,-0.9561350699032054,-0.9657915930415308
47,-0.9566331761724809,-0.9669543780559717
48,-0.9572011870496413,-0.9644312372041303
49,-0.956661885696299,-0.9656886194334474
50,-0.9568067732278038,-0.9551628809335619
