epoch,train_loss,test_loss
1,-0.8106444289836594,-0.9363103908161784
2,-0.917856257242315,-0.9484238515759623
3,-0.9309009132665746,-0.8915919943604358
4,-0.9390131396405837,-0.9626797515985578
5,-0.9414202829669504,-0.9640175136022789
6,-0.9467632365226746,-0.9660682194454725
7,-0.9464697940209332,-0.9591402719187182
8,-0.9476575126367457,-0.9668122595132783
9,-0.9521063203671399,-0.9609291976274446
10,-0.9510366221736459,-0.9590062464392463
11,-0.9522862427374896,-0.9472991945438607
12,-0.9541495046896094,-0.9682207998841308
13,-0.9535284550049725,-0.9574705340141474
14,-0.9557916817244362,-0.9673440404409586
15,-0.9547810110625099,-0.9718549242546392
16,-0.9561049679447623,-0.9660003036260605
17,-0.9574573125558741,-0.9689208409813947
18,-0.9570202371653389,-0.9683521859867629
19,-0.9592386080236996,-0.9511641761591269
20,-0.9588666673267588,-0.9693460004274235
21,-0.9578260977829204,-0.9650113179933193
22,-0.9593927371501922,-0.9638266236976135
23,-0.9605232417583466,-0.9712328471416651
24,-0.958311010388767,-0.9434010778748712
25,-0.9602577686309814,-0.9672853064398433
26,-0.9616930836789748,-0.972675176553948
27,-0.9606114969534032,-0.9691410128460374
28,-0.9613856001461254,-0.9721522627874862
29,-0.9619378655798295,-0.9732749857181726
30,-0.9612126932424657,-0.974848119325416
31,-0.9616600274338442,-0.9743673191514126
32,-0.9617103798950419,-0.9747491609218508
33,-0.9626711765457602,-0.9752293079398399
34,-0.9635045315938837,-0.9745709234891936
35,-0.964046959806891,-0.9714165458845537
36,-0.9639965429025538,-0.9695062282473542
37,-0.9645964222094592,-0.9607992694128391
38,-0.9646456159563626,-0.9757661924805752
39,-0.9653753184570986,-0.9792271113672922
40,-0.9669618674586801,-0.978562465240789
41,-0.9618199807756087,-0.9806924721529318
42,-0.9672854247513939,-0.9750886813152668
43,-0.9681215256101945,-0.9790520375551179
44,-0.9688496774084427,-0.9638444974671962
45,-0.9683268764439751,-0.9728397276512412
46,-0.9704358194856083,-0.9744831433129865
47,-0.9701135798061595,-0.9713768274285073
48,-0.9696396834008834,-0.9771963248419208
49,-0.96928556358113,-0.9825012868226961
50,-0.9704515086903291,-0.9781705098096715
