epoch,train_loss,test_loss
1,-0.6731439733373769,-0.8308007523764012
2,-0.8164225557972403,-0.8446991612051808
3,-0.8284512238642748,-0.8526559035445369
4,-0.8391794259407941,-0.8334987638301627
5,-0.8508892688330482,-0.8594945948484332
6,-0.8687896302167107,-0.900796587453332
7,-0.8922941529750824,-0.9074608584476072
8,-0.9005537609493032,-0.9150057858505914
9,-0.9071725794848273,-0.918960060560426
10,-0.90996082369019,-0.9319375304288642
11,-0.9179122269153595,-0.9395740789036419
12,-0.92178198947626,-0.9365482077349064
13,-0.925087133365519,-0.944738682619361
14,-0.9254786763471715,-0.9433050050291905
15,-0.9283934916468227,-0.9453886806964874
16,-0.928273712606991,-0.9381212908168172
17,-0.9297054648399353,-0.942340422646944
18,-0.9295140687157126,-0.9393270255521287
19,-0.9305162993599386,-0.91820722471836
20,-0.9309387598318212,-0.9508914293244828
21,-0.931756414455526,-0.9481736195641894
22,-0.9317147843977984,-0.9490743400052536
23,-0.9324627021481009,-0.9388891524353693
24,-0.9330251855008742,-0.9442507246205973
25,-0.932938451276106,-0.9461677168690881
26,-0.9354119010532603,-0.9321450471878052
27,-0.9330976739350487,-0.9493195300878481
28,-0.9343546254494611,-0.9557086487149083
29,-0.9368259918689728,-0.9565241597419561
30,-0.9380154834775364,-0.9541637315306553
31,-0.9394660922359018,-0.9395462086034375
32,-0.9412437199143803,-0.9454163339248923
33,-0.9410705452806809,-0.9588535233985546
34,-0.941158074350918,-0.9583502891451814
35,-0.9425060202794916,-0.957845963017885
36,-0.9417347136665793,-0.9516570928484894
37,-0.943336417464649,-0.9553893635439318
38,-0.9434873956091264,-0.9601626112017521
39,-0.9434134141837849,-0.9363105251345524
40,-0.9439504842197194,-0.943863682691441
41,-0.944420626373852,-0.9399475369342538
42,-0.94565812496578,-0.9479219295257746
43,-0.9457228039993959,-0.9581585299137027
44,-0.9459985258298762,-0.9579074887342232
45,-0.9464165234565735,-0.9370444502248321
46,-0.9467637963154737,-0.9576536508493645
47,-0.946069884300232,-0.9426296253537023
48,-0.9468501701074488,-0.9626028130220813
49,-0.9475666731245378,-0.9590801775455475
50,-0.9473878130492042,-0.9632372405639914
