epoch,train_loss,test_loss
1,-0.7618569851118853,-0.6752262326693812
2,-0.9060931456790251,-0.9545940755411636
3,-0.9220341501516455,-0.9523182419843452
4,-0.9296157071870916,-0.9146468103625054
5,-0.9362242324212018,-0.9261432026707849
6,-0.9390387696378372,-0.8972495664690816
7,-0.9441375676323386,-0.9217514969581782
8,-0.9469056146986344,-0.907825012123862
9,-0.9469633955114029,-0.951735921238744
10,-0.9490392760669484,-0.9429965070513792
11,-0.9512462752706864,-0.9720802254455034
12,-0.9521628961843602,-0.9579129640446152
13,-0.9535054347795598,-0.954334671067637
14,-0.9552106451286989,-0.967018876796545
15,-0.9559891944071826,-0.9639564171779987
16,-0.9567222968269797,-0.967875403720279
17,-0.9574922712410198,-0.9603107725465021
18,-0.9585572881558362,-0.9707399527693904
19,-0.9586871823843788,-0.9725134202214174
20,-0.9593700748331406,-0.9582580668981685
21,-0.9608741336710312,-0.9723245863997659
22,-0.9602586684507483,-0.9646892286317293
23,-0.9612748745609733,-0.9701592714287514
24,-0.9588427041558658,-0.9673123593940292
25,-0.9588561888302074,-0.9709328698557477
26,-0.9605788300317877,-0.9682034955468288
27,-0.961932424587362,-0.9663061466327934
28,-0.9608307847555946,-0.9758008567399756
29,-0.9627083017545588,-0.9689778524775837
30,-0.9619321605738471,-0.9725658321103384
31,-0.9637914778905756,-0.9621315427990846
32,-0.9628674279942232,-0.9371928007103676
33,-0.9631779134974761,-0.9733403649441031
34,-0.9663231412803426,-0.9790671584218047
35,-0.9662719394178951,-0.95813043367031
36,-0.9662459144872778,-0.9774912653967391
37,-0.9657360923991484,-0.9751529943111331
38,-0.9642751147466547,-0.9781540201153867
39,-0.9692063001324148,-0.9560633953227553
40,-0.9669809079871459,-0.9848925610614377
41,-0.9685825746199664,-0.9690589531909588
42,-0.9700088770249311,-0.9837300634661387
43,-0.9705128561047947,-0.9854292330353759
44,-0.9692547610928031,-0.9845483784065691
45,-0.9709984870517955,-0.9651347086873165
46,-0.9704093064280117,-0.9579217648090318
47,-0.9715138274080614,-0.9837018618750017
48,-0.9719247641984154,-0.9658570899519809
49,-0.9719738280773162,-0.9751780803813491
50,-0.9710896951310775,-0.9744099384130434
