setup_relative_errors
0.024791231
0.006296435
0.0017765354
0.031400453
0.023699649
0.04246268
0.12055366
0.009845825
0.020368462
0.0024230303
0.09123839
0.12888283
0.0040699188
0.0017037294
0.005138327
0.0125787165
0.34220034
0.29837853
0.009264247
9.07616e-05
0.42318508
0.0688192
0.020733833
0.039466824
0.022645134
0.0065105176
0.0074341325
0.011033769
0.010696981
0.014625693
0.005081853
0.20214266
0.2023742
0.027678262
0.0064682574
0.07510674
0.18068434
0.072372556
0.0067846384
0.013986771
0.031501677
0.013903593
0.056772165
0.02728833
0.012688459
0.007910563
0.041484267
0.05624558
0.010205585
0.027312713
0.027975308
0.012141015
0.03531843
0.002273472
0.013089235
0.015626956
0.27326208
0.009278255
0.011041545
0.008442731
0.27491423
0.021092126
0.0020844922
0.035605416
0.023149647
0.0050988006
0.015112772
0.0046586306
0.059024878
0.043249145
0.008025938
0.019972434
0.07180905
0.21119913
0.010802946
0.06076564
0.060750294
0.023753896
0.0005181
0.0018001675
0.03093791
0.0048831706
0.021246321
0.06641432
0.021859992
0.0084085995
0.044233717
0.011887707
0.0035148382
0.021421181
0.15874678
0.42128888
0.06702229
0.07336555
0.02870644
0.015179876
0.015961891
0.0057213106
0.05674011
0.042246483
0.030176979
0.078713566
0.004984669
0.031717196
0.037251335
0.038923327
0.00081568834
0.03834203
0.044279944
0.030081732
0.012494213
0.030671377
0.07193184
0.12998784
0.00040218557
0.07151069
0.101382926
0.031330157
0.01029207
0.048832424
0.016081901
0.006217995
0.020741483
0.025172569
0.01164739
0.013808899
0.016844727
0.02902705
0.054301593
0.0036024959
0.024132345
0.0115189245
0.1652377
0.09946756
0.02569738
0.22252855
0.08699169
0.04388292
0.0012567674
0.011764198
0.0052660657
0.029154371
0.056582544
0.07437879
0.012967051
0.017743507
0.05875323
0.029468918
0.021403093
0.006820345
0.008937023
0.024524678
0.06380377
0.012405892
0.072150245
0.050071966
0.048142817
0.018895363
0.016560534
0.11651191
0.018079458
0.0009320992
0.05925132
0.16733915
0.040514767
0.020663863
0.024719067
0.013899965
0.037300788
0.017133825
0.0064103776
0.00040276602
0.029390596
0.03771251
0.066427894
0.04710875
0.038136713
0.001569334
0.0014424326
0.0037559809
0.0067759682
0.33004606
0.03195654
0.018573524
0.017353361
0.00885936
0.0077938954
0.040994566
0.0019218718
0.30321267
0.009054747
0.0017324104
0.041717995
0.020499796
0.001094783
0.1557918
0.018679667
0.012676191
0.0013683375
0.018645901
0.03728701
0.01461539
0.09595743
0.035292234
0.014606561
0.053313527
0.0066680927
0.03212437
0.019590864
0.02498185
0.019098993
0.062070046
0.008275247
0.009273239
0.0045973705
0.10916334
0.16643962
0.12315598
0.02856193
0.064470336
0.067482315
0.091609746
0.03612172
0.030118791
0.017747123
0.008051246
0.047497444
0.015846323
0.027129428
0.04380727
0.010041001
0.03492983
0.01602158
0.00830998
0.006250568
0.003144849
0.47179294
0.005319779
0.0005942552
0.023326349
0.10074323
0.08868914
0.007817382
0.17947909
0.14022239
0.06005765
0.025197977
0.3066379
0.041082747
0.023936767
0.023397194
0.08255462
0.0015792765
0.25930133
0.15090813
0.03445564
0.0120403655
0.05217322
0.008515593
0.00851526
0.021983026
0.024435144
0.018305019
0.007093817
0.0142707275
0.005689745
0.049346287
0.007195744
0.0012323818
0.10660048
0.003242285
0.028479781
0.014000146
0.0034786658
0.015711775
0.022977421
0.0040590884
0.029506536
0.021920964
0.042450015
0.044406105
0.08465241
0.12455381
0.056040764
0.0069009657
0.08520394
0.059218522
0.06073286
0.025157845
0.34383386
0.017132068
0.018329764
0.0060061878
0.026831478
0.0018039643
0.0099049155
0.013175404
0.02494042
0.06393146
0.037253764
0.028836638
0.0020961252
0.031218631
0.022935875
0.2869591
0.0003188525
0.027742077
0.0024868203
0.025689382
0.0068130833
0.0037485326
0.0005991641
0.019705331
0.21009667
0.036928646
0.010277297
0.009636048
0.056171637
0.019145766
0.0072788666
0.0042217886
0.038277246
0.0010436678
0.018602317
0.010923524
0.024245733
0.019498112
0.109444804
0.07393886
0.10914407
0.016879031
0.0339862
0.042276554
0.0012779142
0.0065809283
0.020569367
0.04417774
0.13156901
0.08205279
0.011580996
0.025171762
0.22142561
0.04746194
0.09237251
0.034254838
0.020079581
0.10251119
0.04513592
0.020156423
0.021689326
0.0007700311
0.01806357
0.026165165
0.08966937
0.054568414
0.02078134
0.118697
0.0044183047
0.23414338
0.007860057
0.029072331
0.011569423
0.24639724
0.018502926
0.007552657
0.00554354
0.022872416
0.00339035
0.1294208
0.062368616
0.022484433
0.022812033
0.0965491
0.07090915
0.035250198
0.07876939
0.079496585
0.07193926
0.0036457304
0.006103611
0.021018311
0.00012789005
0.018884245
0.030589296
0.032355927
0.0019877597
0.17754738
0.066572286
0.0037667046
0.018161375
0.022087345
0.00072498736
0.033604857
0.38629544
0.005634453
0.06852208
0.01321781
0.018919937
0.0015120811
