epoch,train_loss,test_loss
1,3.3326104736114117,0.2120851010541867
2,0.4719187575625521,0.3641206873064295
3,-0.2043432846648044,-0.31638833479129364
4,-0.20528460170728322,-0.4254426908164377
5,-0.28962511606238456,-0.003995452093678835
6,-0.27991784588252633,-0.10151608707303811
7,-0.4070569454008674,-0.4564445963194562
8,-0.42032038836154695,-0.5431819824381087
9,-0.575373994180859,-0.6358141475031311
10,-0.5960914956173636,-0.5987240971469737
11,-0.645038773574637,-0.665929547333041
12,-0.6909930456463689,-0.7336699851667795
13,-0.7198215823034589,-0.7620754236349067
14,-0.7554545869037373,-0.7911453965770037
15,-0.776014467956085,-0.7993267822260539
16,-0.7821358206560184,-0.7945836223089756
17,-0.7985757145022911,-0.8314910445286043
18,-0.8104620337893897,-0.8334161340586409
19,-0.8191609477290267,-0.81192763016556
20,-0.8469023880262868,-0.8522046963897225
21,-0.8740664887663804,-0.8856528518155675
22,-0.8847747374677006,-0.8984724289321249
23,-0.8945876647092651,-0.906647307569409
24,-0.9040682874959652,-0.9226482250304963
25,-0.9143372421976643,-0.9162571974251253
26,-0.9233826974287946,-0.9409333849166848
27,-0.9279528580673922,-0.9220813047458695
28,-0.9364875037800577,-0.9476542918729904
29,-0.9404377243892038,-0.9588019936679268
30,-0.9448661047818088,-0.9331970343576051
31,-0.9476514054196221,-0.9555940502879461
32,-0.9514884997872596,-0.9746893066499674
33,-0.9548145541666488,-0.9728028537266897
34,-0.9566638319325664,-0.9778955265491844
35,-0.9593300458870397,-0.9720555814841298
36,-0.9615693536437029,-0.9774112718389608
37,-0.9645969810864483,-0.9765434561761369
38,-0.9665300461568369,-0.9821500235170431
39,-0.9693570629124584,-0.9914012197468671
40,-0.9725337387897686,-0.9872945139928381
41,-0.9744994056985733,-0.9856187356667714
42,-0.9769719742170583,-0.9750189942088449
43,-0.9786127016265341,-0.9831280451356957
44,-0.9807370280150585,-0.9912758778539127
45,-0.982358600525327,-0.9829990886812934
46,-0.9848399121755887,-0.999536880721106
47,-0.9864239900126646,-1.0071743535443682
48,-0.9875837783456574,-1.0000267195620227
49,-0.9888562909737909,-0.9982360685434917
50,-0.9915224788399091,-1.0049588851083973
51,-0.993018379327374,-1.0076385318133154
52,-0.9938964244986015,-0.9833377868782589
53,-0.9955629037415727,-0.9887443534241601
54,-0.997788137781765,-0.9982829059000562
55,-0.9986798514846973,-1.012271840366894
56,-1.000427145680758,-1.013587393559541
57,-1.0018510670828602,-1.0165099205398367
58,-1.002964890632767,-1.0226689247039398
59,-1.0045323311195546,-1.0183000150851829
60,-1.0057346481592098,-1.025830310524629
61,-1.0073338950613349,-1.0121477452192595
62,-1.0083562093348126,-1.0254245873972927
63,-1.009214323478267,-1.0264371957267562
64,-1.0103902878822888,-1.0203901262248234
65,-1.0102094092312917,-1.0209987381975398
66,-1.011803842696013,-1.0185113490365267
67,-1.0124556609290711,-1.0197540714370512
68,-1.013181717064243,-1.0255132516299346
69,-1.013681574342461,-1.0233369501809821
70,-1.0142397374865857,-1.0333023895493647
71,-1.0147978441965253,-1.014513460792118
72,-1.015311865164335,-1.032765500514479
73,-1.016228517183417,-1.0339320335003195
74,-1.016956816826548,-1.0323082049037156
75,-1.0176296393333235,-1.0369267721212256
76,-1.0175516291954596,-1.0311258457419892
77,-1.0189443433991319,-1.0332373007114837
78,-1.01949840260947,-1.0364322763622926
79,-1.0200134567395531,-1.0361682768313552
80,-1.0207515659212705,-1.0363559890411311
81,-1.0216963612743424,-1.030090641109559
82,-1.0215840909437568,-1.032429311602494
83,-1.022059386420576,-1.0400547488074456
84,-1.0230076966359984,-1.033982134064971
85,-1.0235849579960379,-1.0363554872521565
86,-1.0239959613032255,-1.0371442126307269
87,-1.0245629065531365,-1.0406496733961048
88,-1.0248288027376027,-1.0402977626910592
89,-1.0252559114145652,-1.0435317534947
90,-1.0258505749983267,-1.0251668329213972
91,-1.026677585119172,-1.0387722818886562
92,-1.0271807274466953,-1.044844766287292
93,-1.0271095334124782,-1.039168296667903
94,-1.0275345345942082,-1.045633203446954
95,-1.0281867621336302,-1.043072983053586
96,-1.0281155950256757,-1.0382859305869596
97,-1.0281317640990473,-1.0401398521298129
98,-1.0285548157423825,-1.0371179375161794
99,-1.0287970050172965,-1.0362489706448854
100,-1.0292617142155178,-1.0379323483327143
