setup_id,setup_params,true_mean,pred_mean,relative_error,n_samples
0,"[0.0010000000474974513, 0.029999999329447746, 0.029999999329447746]",0.15311768651008606,0.18930834531784058,0.23635843297427475,500
1,"[0.0010000000474974513, 0.029999999329447746, 0.05000000074505806]",0.11627307534217834,0.13672982156276703,0.17593707228450015,500
2,"[0.0010000000474974513, 0.05000000074505806, 0.0007999999797903001]",0.013895036652684212,0.03838067874312401,1.7621849499663047,500
3,"[0.0010000000474974513, 0.10000000149011612, 0.029999999329447746]",0.3966541886329651,0.3697657883167267,0.06778801386423486,500
4,"[0.0010000000474974513, 0.10000000149011612, 0.10000000149011612]",0.414321631193161,0.2942392826080322,0.28982881087098505,500
5,"[0.0010000000474974513, 0.15000000596046448, 0.009999999776482582]",0.03682485222816467,0.02251391112804413,0.3886217146299366,500
6,"[0.0010000000474974513, 0.15000000596046448, 0.029999999329447746]",0.23458991944789886,0.19865119457244873,0.15319807188667886,500
7,"[0.0010000000474974513, 0.20000000298023224, 0.0005000000237487257]",0.02223815582692623,0.03511795401573181,0.5791753820456977,500
8,"[0.0010000000474974513, 0.25, 0.05000000074505806]",0.2059060037136078,0.19932837784290314,0.03194479729889479,500
9,"[0.0010000000474974513, 0.30000001192092896, 0.029999999329447746]",0.35942375659942627,0.3469034433364868,0.03483440558590885,500
10,"[0.0010000000474974513, 0.6499999761581421, 0.00800000037997961]",0.31172311305999756,0.2659494876861572,0.14684064795870228,500
11,"[0.0010000000474974513, 0.800000011920929, 0.00800000037997961]",0.331760972738266,0.2964668869972229,0.10638407642072673,500
12,"[0.0010000000474974513, 0.800000011920929, 0.05000000074505806]",0.337324857711792,0.30260688066482544,0.10292148717784232,500
13,"[0.004999999888241291, 0.004999999888241291, 0.029999999329447746]",0.049236640334129333,0.06588485091924667,0.3381263849620028,500
14,"[0.004999999888241291, 0.009999999776482582, 0.00019999999494757503]",0.003465424058958888,0.062031108886003494,16.899956493369075,500
15,"[0.004999999888241291, 0.009999999776482582, 0.029999999329447746]",0.025328418239951134,0.011036706157028675,0.5642557819825471,500
16,"[0.004999999888241291, 0.07999999821186066, 0.0007999999797903001]",0.1373099982738495,0.161410391330719,0.17551810942144846,500
17,"[0.004999999888241291, 0.15000000596046448, 0.05000000074505806]",0.0533313974738121,0.1348576694726944,1.5286728001490495,500
18,"[0.004999999888241291, 0.15000000596046448, 0.07000000029802322]",0.22846098244190216,0.2641904652118683,0.15639204919873648,500
19,"[0.004999999888241291, 0.44999998807907104, 0.029999999329447746]",0.3339656591415405,0.34415313601493835,0.030504563237247585,500
20,"[0.004999999888241291, 0.5, 0.029999999329447746]",0.08042222261428833,0.08963414281606674,0.1145444475032115,500
21,"[0.004999999888241291, 0.6000000238418579, 0.029999999329447746]",0.11636065691709518,0.09345435351133347,0.1968560684005192,500
22,"[0.004999999888241291, 0.6499999761581421, 0.00800000037997961]",0.4935730993747711,0.518592894077301,0.050691162519415786,500
23,"[0.004999999888241291, 0.75, 0.00019999999494757503]",0.44586634635925293,0.4448564350605011,0.0022650538313729682,500
24,"[0.004999999888241291, 0.800000011920929, 0.0020000000949949026]",0.1422269642353058,0.13906842470169067,0.022207739077606353,500
25,"[0.004999999888241291, 0.8999999761581421, 0.00019999999494757503]",0.5750662684440613,0.5338659286499023,0.07164450662214691,500
26,"[0.004999999888241291, 1.0, 0.00019999999494757503]",0.12121930718421936,0.11900357156991959,0.018278733668599022,500
27,"[0.004999999888241291, 1.0, 0.10000000149011612]",0.37413135170936584,0.3534766435623169,0.055207101732075645,500
28,"[0.009999999776482582, 0.0010000000474974513, 0.10000000149011612]",0.5280338525772095,0.47066599130630493,0.10864428465043029,500
29,"[0.009999999776482582, 0.004999999888241291, 0.009999999776482582]",0.038359738886356354,0.014269281178712845,0.6280139575212889,500
30,"[0.009999999776482582, 0.009999999776482582, 0.0010000000474974513]",0.14032496511936188,0.20362798869609833,0.4511172977076265,500
31,"[0.009999999776482582, 0.009999999776482582, 0.009999999776482582]",0.17050544917583466,0.1407184600830078,0.1746981547500415,500
32,"[0.009999999776482582, 0.029999999329447746, 0.10000000149011612]",0.040430959314107895,0.08283533155918121,1.0488091916776485,500
33,"[0.009999999776482582, 0.05000000074505806, 0.00019999999494757503]",0.06001657620072365,0.0251606535166502,0.5807714981904981,500
34,"[0.009999999776482582, 0.05000000074505806, 0.029999999329447746]",0.024663640186190605,0.016024688258767128,0.3502706153471355,500
35,"[0.009999999776482582, 0.07999999821186066, 0.009999999776482582]",0.09946345537900925,0.0589020662009716,0.407801890105849,500
36,"[0.009999999776482582, 0.10000000149011612, 0.004999999888241291]",0.2630375623703003,0.1965109407901764,0.25291680188740767,500
37,"[0.009999999776482582, 0.25, 0.00019999999494757503]",0.03806506097316742,0.010784094221889973,0.7166929169922779,500
38,"[0.009999999776482582, 0.3499999940395355, 0.0010000000474974513]",0.05471912398934364,0.053825847804546356,0.01632475004029211,500
39,"[0.009999999776482582, 0.4000000059604645, 9.999999747378752e-05]",0.1565210074186325,0.16433864831924438,0.04994626938631983,500
40,"[0.009999999776482582, 0.5, 0.0007999999797903001]",0.32470446825027466,0.30332517623901367,0.0658423072156779,500
41,"[0.009999999776482582, 0.550000011920929, 0.10000000149011612]",0.12783873081207275,0.1359216570854187,0.06322751790263736,500
42,"[0.009999999776482582, 0.699999988079071, 0.029999999329447746]",0.08598510921001434,0.097943015396595,0.13906948430662835,500
43,"[0.009999999776482582, 0.699999988079071, 0.05000000074505806]",0.2953304946422577,0.29996219277381897,0.01568310099619336,1000
44,"[0.009999999776482582, 0.8999999761581421, 0.0007999999797903001]",0.1963655948638916,0.17303000390529633,0.11883746634126711,500
45,"[0.009999999776482582, 0.8999999761581421, 0.0020000000949949026]",0.12165257334709167,0.09447705000638962,0.22338632352069768,500
46,"[0.009999999776482582, 1.0, 0.05000000074505806]",0.3618793785572052,0.39827868342399597,0.10058407861224967,500
47,"[0.029999999329447746, 0.004999999888241291, 0.0010000000474974513]",0.005550547502934933,-0.004169898573309183,1.7512558100883195,500
48,"[0.029999999329447746, 0.10000000149011612, 9.999999747378752e-05]",0.016037972643971443,0.008704918436706066,0.45723046158937053,500
49,"[0.029999999329447746, 0.10000000149011612, 0.00800000037997961]",0.1216166689991951,0.08105545490980148,0.3335168697515747,500
50,"[0.029999999329447746, 0.30000001192092896, 0.05000000074505806]",0.1916288286447525,0.2073502391576767,0.08204094239734466,500
51,"[0.029999999329447746, 0.44999998807907104, 0.0005000000237487257]",0.14702200889587402,0.11698421835899353,0.20430810814912204,500
52,"[0.029999999329447746, 0.44999998807907104, 0.0007999999797903001]",0.1509181261062622,0.12066105753183365,0.20048663040156028,500
53,"[0.029999999329447746, 0.44999998807907104, 0.0010000000474974513]",0.16923803091049194,0.1593618392944336,0.058356806560303745,500
54,"[0.029999999329447746, 0.44999998807907104, 0.10000000149011612]",0.4114137887954712,0.37867289781570435,0.07958141189144591,500
55,"[0.029999999329447746, 0.5, 0.05000000074505806]",0.2710593640804291,0.2861769199371338,0.055772119698834,1000
56,"[0.029999999329447746, 0.550000011920929, 9.999999747378752e-05]",0.23612818121910095,0.2740112543106079,0.16043435091727629,500
57,"[0.029999999329447746, 0.699999988079071, 0.00800000037997961]",0.09703372418880463,0.08047004789113998,0.17070018417961386,500
58,"[0.029999999329447746, 0.8999999761581421, 9.999999747378752e-05]",0.11722954362630844,0.0949382409453392,0.19015087912069525,500
59,"[0.029999999329447746, 0.8999999761581421, 0.00019999999494757503]",0.4109082520008087,0.34566929936408997,0.15876768288633328,500
60,"[0.029999999329447746, 0.8999999761581421, 0.07000000029802322]",0.22883926331996918,0.24014011025428772,0.04938333691751152,500
61,"[0.05000000074505806, 0.004999999888241291, 0.00800000037997961]",0.06329065561294556,0.0765259712934494,0.2091195526595422,1000
62,"[0.05000000074505806, 0.009999999776482582, 0.07000000029802322]",0.33494865894317627,0.3027553856372833,0.09611405057219231,1000
63,"[0.05000000074505806, 0.029999999329447746, 0.0007999999797903001]",0.02809271588921547,0.04655621200799942,0.6572340538114855,500
64,"[0.05000000074505806, 0.07999999821186066, 0.0005000000237487257]",0.03605830296874046,0.014396962709724903,0.6007308294704227,500
65,"[0.05000000074505806, 0.15000000596046448, 0.0010000000474974513]",0.27563923597335815,0.2976188361644745,0.07974045972118486,500
66,"[0.05000000074505806, 0.20000000298023224, 0.0007999999797903001]",0.07755235582590103,0.05295493081212044,0.3171718199932144,500
67,"[0.05000000074505806, 0.25, 0.00019999999494757503]",0.07439813762903214,0.052862294018268585,0.28946747059008354,500
68,"[0.05000000074505806, 0.30000001192092896, 0.00800000037997961]",0.24765516817569733,0.21547655761241913,0.12993312233693452,500
69,"[0.05000000074505806, 0.30000001192092896, 0.07000000029802322]",0.2604106664657593,0.22961513698101044,0.11825755342561028,500
70,"[0.05000000074505806, 0.4000000059604645, 0.0007999999797903001]",0.6237080097198486,0.5847584009170532,0.06244846558216524,500
71,"[0.05000000074505806, 0.44999998807907104, 0.00019999999494757503]",0.15739372372627258,0.15446488559246063,0.018608352851617126,500
72,"[0.05000000074505806, 0.44999998807907104, 0.009999999776482582]",0.06798144429922104,0.05937321111559868,0.1266261993415607,500
73,"[0.05000000074505806, 0.5, 9.999999747378752e-05]",0.13766182959079742,0.1185312271118164,0.13896808684125622,500
74,"[0.05000000074505806, 0.550000011920929, 0.0010000000474974513]",0.10863611102104187,0.1083546057343483,0.0025912678402706213,500
75,"[0.05000000074505806, 0.550000011920929, 0.009999999776482582]",0.30974194407463074,0.25697559118270874,0.1703558468518224,500
76,"[0.05000000074505806, 0.800000011920929, 0.009999999776482582]",0.1878213733434677,0.17416270077228546,0.07272160564489469,500
77,"[0.05000000074505806, 1.0, 0.004999999888241291]",0.17431096732616425,0.17777885496616364,0.019894832174054116,500
78,"[0.05000000074505806, 1.0, 0.05000000074505806]",0.386933296918869,0.3983970284461975,0.029627151042161824,500
79,"[0.07999999821186066, 0.10000000149011612, 9.999999747378752e-05]",0.022586418315768242,0.019575564190745354,0.13330368497975056,500
80,"[0.07999999821186066, 0.30000001192092896, 0.0010000000474974513]",0.04981163144111633,0.04858294501900673,0.024666651942439333,500
81,"[0.07999999821186066, 0.3499999940395355, 0.029999999329447746]",0.2548884153366089,0.28271207213401794,0.10916014236686027,500
82,"[0.07999999821186066, 0.5, 0.029999999329447746]",0.2733057141304016,0.2813924551010132,0.029588626423181566,500
83,"[0.07999999821186066, 0.550000011920929, 0.029999999329447746]",0.09582152217626572,0.08749785274267197,0.08686637798988839,500
84,"[0.07999999821186066, 1.0, 9.999999747378752e-05]",0.13572029769420624,0.10327070206403732,0.23909167449930677,500
85,"[0.10000000149011612, 0.0010000000474974513, 0.10000000149011612]",0.6307381987571716,0.507585883140564,0.19525107866744149,500
86,"[0.10000000149011612, 0.05000000074505806, 0.0005000000237487257]",0.3074895143508911,0.301011323928833,0.02106800365226599,500
87,"[0.10000000149011612, 0.05000000074505806, 0.00800000037997961]",0.049332328140735626,0.023376181721687317,0.526148716993718,500
88,"[0.10000000149011612, 0.07999999821186066, 0.05000000074505806]",0.08543582260608673,0.15831759572029114,0.8530586159350202,500
89,"[0.10000000149011612, 0.10000000149011612, 0.029999999329447746]",0.19385631382465363,0.2361443042755127,0.21814088710930724,500
90,"[0.10000000149011612, 0.20000000298023224, 0.0007999999797903001]",0.5270604491233826,0.5053901076316833,0.04111547568516477,500
91,"[0.10000000149011612, 0.20000000298023224, 0.009999999776482582]",0.19120626151561737,0.18863974511623383,0.013422762648106533,500
92,"[0.10000000149011612, 0.25, 0.00800000037997961]",0.20596100389957428,0.2106991857290268,0.023005236475301255,500
93,"[0.10000000149011612, 0.25, 0.05000000074505806]",0.24651797115802765,0.2514520585536957,0.020015121706294874,500
94,"[0.10000000149011612, 0.6499999761581421, 0.0010000000474974513]",0.18048658967018127,0.1516253650188446,0.15990785301555505,500
95,"[0.10000000149011612, 0.75, 0.0020000000949949026]",0.3150244653224945,0.39472734928131104,0.2530053700660042,500
96,"[0.10000000149011612, 0.800000011920929, 0.00019999999494757503]",0.11517766863107681,0.09335094690322876,0.18950478935906293,500
97,"[0.15000000596046448, 0.004999999888241291, 9.999999747378752e-05]",0.04901299253106117,0.06329866498708725,0.29146699280405786,500
98,"[0.15000000596046448, 0.029999999329447746, 0.0020000000949949026]",0.04701065272092819,0.010103431530296803,0.7850819166223122,500
99,"[0.15000000596046448, 0.07999999821186066, 0.10000000149011612]",0.39185813069343567,0.3942817151546478,0.0061848516325917376,500
100,"[0.15000000596046448, 0.15000000596046448, 0.0020000000949949026]",0.06866089999675751,0.04855092242360115,0.2928883053560759,500
101,"[0.15000000596046448, 0.20000000298023224, 0.0005000000237487257]",0.07213589549064636,0.04972068965435028,0.31073576582749896,500
102,"[0.15000000596046448, 0.25, 0.009999999776482582]",0.06935349851846695,0.07946900278329849,0.14585425425359785,500
103,"[0.15000000596046448, 0.30000001192092896, 0.009999999776482582]",0.21298016607761383,0.19947610795497894,0.06340523503799604,500
104,"[0.15000000596046448, 0.30000001192092896, 0.10000000149011612]",0.5647933483123779,0.542881190776825,0.03879676914230589,500
105,"[0.15000000596046448, 0.4000000059604645, 0.0005000000237487257]",0.06790477782487869,0.046624984592199326,0.31337691957094904,500
106,"[0.15000000596046448, 0.4000000059604645, 0.05000000074505806]",0.17452244460582733,0.200356587767601,0.14802761753564678,500
107,"[0.15000000596046448, 0.44999998807907104, 0.07000000029802322]",0.5108428597450256,0.4698164165019989,0.08031127705375245,500
108,"[0.15000000596046448, 0.6000000238418579, 0.0005000000237487257]",0.47985321283340454,0.47813183069229126,0.003587309742235306,500
109,"[0.15000000596046448, 0.6000000238418579, 0.004999999888241291]",0.10347399860620499,0.10817545652389526,0.04543612430811293,500
110,"[0.15000000596046448, 0.6000000238418579, 0.10000000149011612]",0.15889610350131989,0.11385539919137955,0.283460075375388,500
111,"[0.15000000596046448, 0.6499999761581421, 0.00019999999494757503]",0.39205402135849,0.4063602089881897,0.03649034695582121,500
112,"[0.15000000596046448, 0.6499999761581421, 0.009999999776482582]",0.10576125234365463,0.0822080671787262,0.22270143758681754,500
113,"[0.15000000596046448, 0.800000011920929, 0.004999999888241291]",0.5555267333984375,0.5698871612548828,0.02585011077701737,500
114,"[0.15000000596046448, 0.8999999761581421, 9.999999747378752e-05]",0.4933713674545288,0.43733492493629456,0.1135786247012248,500
115,"[0.15000000596046448, 0.8999999761581421, 0.004999999888241291]",0.3335724174976349,0.35003992915153503,0.04936712478736542,500
116,"[0.20000000298023224, 0.004999999888241291, 0.00800000037997961]",0.028686825186014175,0.013898034580051899,0.5155253449907337,500
117,"[0.20000000298023224, 0.05000000074505806, 0.0007999999797903001]",0.27144289016723633,0.29914143681526184,0.10204189032374913,500
118,"[0.20000000298023224, 0.05000000074505806, 0.004999999888241291]",0.061958469450473785,0.04513102397322655,0.27159229255614925,500
119,"[0.20000000298023224, 0.15000000596046448, 0.0005000000237487257]",0.04282914474606514,0.0417850986123085,0.024376995995994005,500
120,"[0.20000000298023224, 0.15000000596046448, 0.0007999999797903001]",0.17606186866760254,0.16912390291690826,0.03940640531158289,500
121,"[0.20000000298023224, 0.15000000596046448, 0.07000000029802322]",0.25387653708457947,0.2562566101551056,0.009374922961013792,500
122,"[0.20000000298023224, 0.4000000059604645, 0.0007999999797903001]",0.272026926279068,0.27584293484687805,0.01402805405967326,500
123,"[0.20000000298023224, 0.6499999761581421, 0.0010000000474974513]",0.09070027619600296,0.08270222693681717,0.08818108072891896,500
124,"[0.20000000298023224, 0.6499999761581421, 0.10000000149011612]",0.6737037301063538,0.6563048362731934,0.025825734365692753,500
125,"[0.20000000298023224, 0.8999999761581421, 0.0010000000474974513]",0.2521718740463257,0.27297714352607727,0.08250431866515903,500
126,"[0.25, 0.029999999329447746, 0.009999999776482582]",0.0591932013630867,0.02374790608882904,0.5988067627694481,500
127,"[0.25, 0.07999999821186066, 0.00019999999494757503]",0.049531709402799606,0.05494287982583046,0.10924656943617034,500
128,"[0.25, 0.10000000149011612, 0.0007999999797903001]",0.20179125666618347,0.2422170639038086,0.20033477119948992,500
129,"[0.25, 0.20000000298023224, 0.07000000029802322]",0.35856130719184875,0.3702070713043213,0.03247914248998994,500
130,"[0.25, 0.25, 0.004999999888241291]",0.09821721911430359,0.08123321086168289,0.17292290167191532,500
131,"[0.25, 0.44999998807907104, 0.0020000000949949026]",0.08384811133146286,0.07562780380249023,0.09803806451997474,500
132,"[0.25, 0.6000000238418579, 0.00800000037997961]",0.17330732941627502,0.1674465388059616,0.03381732493299726,500
133,"[0.25, 0.6499999761581421, 0.029999999329447746]",0.32014915347099304,0.3118670582771301,0.025869488784759264,500
134,"[0.25, 0.699999988079071, 9.999999747378752e-05]",0.45414549112319946,0.3374488353729248,0.2569587400109849,500
135,"[0.25, 0.699999988079071, 0.004999999888241291]",0.34457340836524963,0.3291218876838684,0.044842462760730235,500
136,"[0.25, 0.699999988079071, 0.05000000074505806]",0.34125736355781555,0.29774561524391174,0.12750419971960572,500
137,"[0.25, 0.699999988079071, 0.07000000029802322]",0.43324750661849976,0.4364781975746155,0.007456917425242944,500
138,"[0.25, 0.8999999761581421, 0.00800000037997961]",0.14438021183013916,0.11264894902706146,0.21977568950135692,500
139,"[0.30000001192092896, 0.05000000074505806, 0.004999999888241291]",0.1716093122959137,0.13506105542182922,0.21297360997127338,500
140,"[0.30000001192092896, 0.05000000074505806, 0.00800000037997961]",0.08347921073436737,0.04610758274793625,0.44767581270731344,500
141,"[0.30000001192092896, 0.15000000596046448, 0.00800000037997961]",0.07711941748857498,0.06972663849592209,0.09586143509361648,500
142,"[0.30000001192092896, 0.3499999940395355, 0.07000000029802322]",0.25226548314094543,0.25168415904045105,0.002304413866741529,500
143,"[0.30000001192092896, 0.44999998807907104, 0.10000000149011612]",0.27172836661338806,0.2642275094985962,0.027604246594620487,500
144,"[0.30000001192092896, 0.6000000238418579, 0.0020000000949949026]",0.23529069125652313,0.24920505285263062,0.05913689543105871,500
145,"[0.30000001192092896, 0.6000000238418579, 0.07000000029802322]",0.3418256938457489,0.28623712062835693,0.16262256638978992,500
