epoch,train_loss,test_loss
1,3.584083451620532,1.9950937476682988
2,0.7075761203705595,-0.08439516309615377
3,-0.15935061576349469,-0.3676175736018008
4,0.36822584544520437,0.1951222442664244
5,-0.022300436700542818,-0.34275091364312243
6,-0.35321226272460265,-0.3684712038931688
7,-0.38422993579093867,-0.4580661792390735
8,-0.4598106684100936,-0.4849397508179572
9,-0.5256246992565216,-0.6223443398910095
10,-0.6017399922488852,-0.6071783530608507
11,-0.6572019282762402,-0.66293994179663
12,-0.7050731940517672,-0.7153616036278905
13,-0.7319248925362315,-0.7489312241559549
14,-0.7467173775459858,-0.7640935391578633
15,-0.762082665320769,-0.7920814138144229
16,-0.7796316023655575,-0.8017534237869923
17,-0.803369741218793,-0.8312829239643577
18,-0.8343317741726307,-0.834387783336202
19,-0.8658052254185126,-0.909888144372724
20,-0.8847959994545099,-0.9227917964598832
21,-0.8917946728303078,-0.9364670415062445
22,-0.9062903997881797,-0.9307252842831225
23,-0.9161171611953289,-0.9391121792483045
24,-0.9259589362923497,-0.9081369428625234
25,-0.9312107960458584,-0.949362097155468
26,-0.9364444175253885,-0.955155775237053
27,-0.9395444909716449,-0.9607089185680393
28,-0.9432361467902783,-0.9622530715425622
29,-0.9489112321774286,-0.959869406786795
30,-0.954777818954462,-0.9405225614568937
31,-0.9617454898982425,-0.9713984744149695
32,-0.9649251732963922,-0.9746167518376491
33,-0.9717238983167703,-0.9528394970381728
34,-0.9779217897894534,-0.9862554292019724
35,-0.9827192136310154,-0.9132372823515239
36,-0.9876228043509472,-0.9777002331797581
37,-0.9915510873709407,-0.9894271017824627
38,-0.995715693771658,-0.9951434279362903
39,-0.9981375514419245,-0.8501349788511954
40,-1.0003786777516992,-0.9977119868373301
41,-1.0025682173510815,-0.9963318150579522
42,-1.0046433779696926,-1.008746804230856
43,-1.0065333116742978,-0.9756579724849288
44,-1.0074534273301576,-1.017885963626384
45,-1.0089891803164974,-1.008648058355058
46,-1.0099868906893992,-1.006009556181449
47,-1.0105751547679351,-1.012094811393336
48,-1.0119853438441515,-1.017801099154882
49,-1.013101418171429,-0.949175947228186
50,-1.013855565848865,-1.016955426897307
51,-1.0144677743043944,-1.0271135398151778
52,-1.0151201547279185,-1.020635304737315
53,-1.0166077506487856,-1.0176006747797488
54,-1.0166475064033433,-1.017467231728111
55,-1.017662365906688,-1.026253482028079
56,-1.0176898475204195,-1.0172293609764693
57,-1.0185058125291915,-1.0098418361243535
58,-1.0188760845313318,-1.0216927802183828
59,-1.0193066543539968,-1.0025154918165236
60,-1.0192174725800662,-1.0064828944115967
61,-1.0209856277450602,-1.0277399126910716
62,-1.0212013198566654,-1.0158553429634498
63,-1.0213446543979428,-1.024481267989343
64,-1.021733698602143,-1.0186554073346556
65,-1.0227711239212551,-1.0179150750154928
66,-1.0228243015230971,-1.0293585110182395
67,-1.0234397319357809,-1.0188171601132727
68,-1.0236341830761961,-1.0277518328682935
69,-1.0238647529328848,-1.0283345756194087
70,-1.0242021346074108,-1.000985888093583
71,-1.0246415118316023,-1.0085498434316633
72,-1.0247077365097303,-1.0134922242707511
73,-1.0253327918722999,-1.0308856429665672
74,-1.025661392958331,-1.0355791455395393
75,-1.0257905740687188,-1.0241594707256392
76,-1.0263244903966287,-1.0237689276286257
77,-1.0267568126003792,-1.0155134520591984
78,-1.0270865024902538,-1.0215587424139776
79,-1.0274229474524235,-1.0311988269141001
80,-1.0277805983974941,-1.025404596173621
81,-1.027697077162541,-1.0011448364183562
82,-1.0285500525341207,-1.0272759753358853
83,-1.0294854248729521,-1.0309921142743717
84,-1.0296069087409683,-1.0128163544559667
85,-1.0296611847712638,-1.0238471524535644
86,-1.0299482006341854,-1.0010288716627622
87,-1.029817985251863,-1.0265418582281205
88,-1.0304462691616143,-1.040137141606049
89,-1.0307714263130103,-1.0113356303449073
90,-1.0305542545930955,-0.9962153767931685
91,-1.0309189751880148,-1.0357611188569675
92,-1.03164169328191,-1.0338319722474028
93,-1.0311895253810477,-1.0270618431352765
94,-1.0320381680248718,-1.0387157438825116
95,-1.031858149179934,-1.0414365000463386
96,-1.0325594937547724,-1.0365292833301114
97,-1.0325330312400602,-1.0242202901678739
98,-1.0332168930614973,-1.0308461997025478
99,-1.0335921151478602,-1.0370874214192707
100,-1.0337079587225493,-1.0251092508931108
