epoch,train_loss,test_loss
1,-0.8353605162637199,-0.9382472515106202
2,-0.9200717704436359,-0.9217280748278596
3,-0.9311197689701529,-0.9532358244408009
4,-0.9374219821481143,-0.9550665743129197
5,-0.938800638703739,-0.953648968075597
6,-0.9431287518669578,-0.9606512819611749
7,-0.944364100414164,-0.9598838418029075
8,-0.9451430793369517,-0.9446615306443946
9,-0.9490568258481867,-0.9562470434710036
10,-0.9491145178149728,-0.9676489186841388
11,-0.9508757219595068,-0.9597511133482289
12,-0.9503407344397377,-0.9574850797653198
13,-0.9515322565331179,-0.9660729600246563
14,-0.9533766174316406,-0.9693094393541647
15,-0.954886905445772,-0.9345819948717605
16,-0.9534643509808709,-0.9271700890951379
17,-0.9552365955184488,-0.9514179956081301
18,-0.9571674273294561,-0.9584088588869849
19,-0.9570036327137666,-0.9726764842521313
20,-0.9575084578289705,-0.9708970682565556
21,-0.9564232479824739,-0.9524005074140638
22,-0.95711121264626,-0.9690154445725818
23,-0.9583502017750459,-0.9555467312419137
24,-0.9575296406886157,-0.9642867351687232
25,-0.9595848600303426,-0.97163277199102
26,-0.9588104398110333,-0.9726211606070053
27,-0.9598217816913829,-0.9723036739715311
28,-0.9602856152899125,-0.9740939043289008
29,-0.9592866508399739,-0.970447611254315
30,-0.9611111277692458,-0.9619555991749431
31,-0.9607415709776037,-0.9695151378942091
32,-0.9605723141922671,-0.9733104118081026
33,-0.9610186516537386,-0.9725875029730242
34,-0.9611110885704265,-0.9664452278336814
35,-0.9615869254925672,-0.9696910177552422
36,-0.9610298970867606,-0.9649722850599954
37,-0.9624871059726267,-0.9706419287725937
38,-0.9624120133764603,-0.967118367344834
39,-0.961852495950811,-0.9691991103943004
40,-0.9626872153141919,-0.9637552437394165
41,-0.9616717093832352,-0.9734309115382128
42,-0.9631473897485172,-0.9686493989340095
43,-0.9622947574363035,-0.9699451985747315
44,-0.9621027522227343,-0.9464136621286703
45,-0.9619927148959216,-0.9755277665548546
46,-0.9627844524383545,-0.9740565028301506
47,-0.9627096358467551,-0.9708875516126322
48,-0.9631168497309965,-0.969849691002868
49,-0.963533776437535,-0.9593734483386195
50,-0.962637113753487,-0.9731124880701997
