epoch,train_loss,test_loss
1,-0.015766066457565994,-0.5534967493723582
2,-0.27204041118984107,-0.5246313148704215
3,-0.5780028208501433,-0.6529466441797519
4,-0.6558065071339665,-0.6952911483683327
5,-0.687829049751389,-0.7235685856973135
6,-0.7179621697649767,-0.7454086540405139
7,-0.7474900418637733,-0.724289005634982
8,-0.7709575963962404,-0.7948643483997103
9,-0.798612805462717,-0.8171861089746955
10,-0.8121811037367963,-0.8310928189294229
11,-0.8264934052812293,-0.8407771289730032
12,-0.8355225126703459,-0.8433582146172078
13,-0.845023194639335,-0.8467162891001832
14,-0.8482506284688381,-0.861597037546769
15,-0.8544483233730119,-0.8789887780469839
16,-0.8599591568157665,-0.8727733644787159
17,-0.8790445025885721,-0.9046308646811356
18,-0.887854469968374,-0.9017956497929609
19,-0.8968840543984642,-0.8924040053255933
20,-0.908239229924773,-0.9320737818961664
21,-0.9190261787466003,-0.9433605038011034
22,-0.9242854969162709,-0.9344660562332783
23,-0.9293871221209007,-0.9500145569488203
24,-0.9342834353899884,-0.9545024336592227
25,-0.937203429571401,-0.9543717820197344
26,-0.9412260605616772,-0.9473767944138001
27,-0.9449819327080141,-0.9557822914889444
28,-0.9468182284373643,-0.9576720755051428
29,-0.9486203890259868,-0.9695660457167609
30,-0.9518117700847811,-0.9545513214956677
31,-0.9526427186414101,-0.975350735194142
32,-0.9552431955344771,-0.9675518017478364
33,-0.9567419858507835,-0.9748163876273119
34,-0.9586055563892999,-0.9787039408275902
35,-0.9608217802317671,-0.9638325567245992
36,-0.9621266855838451,-0.9734987149288427
37,-0.9641011647630969,-0.9774758925076587
38,-0.9663890649120134,-0.977583987288711
39,-0.9663493906835655,-0.9844309393341936
40,-0.9680985096151343,-0.9670233840516962
41,-0.9700686501559878,-0.9853185642981082
42,-0.9704896779589378,-0.9749318531908273
43,-0.9728145222759899,-0.9590441586621385
44,-0.9736091912834478,-0.9852327843333368
45,-0.9747898199094465,-0.9886415279327349
46,-0.9756065800695434,-0.9856911650302569
47,-0.9772477823912554,-0.9676281728085652
48,-0.977894687000379,-0.979417282293325
49,-0.9800843858247832,-0.9845579504750592
50,-0.981067708130122,-0.9947238595387025
51,-0.9834836357496792,-1.0042904415088403
52,-0.9837637824716902,-0.9954138080885081
53,-0.9849273599797469,-1.0019764221518113
54,-0.9860262214956312,-1.0020585571584186
55,-0.9869005561191985,-1.0001498318528408
56,-0.9888865181830878,-0.9986920836778936
57,-0.9887313316024183,-0.9914023613894148
58,-0.9908168569524237,-1.0091545925326264
59,-0.9915549591591293,-1.0075784706329425
60,-0.9924439455872248,-1.0028898468870453
61,-0.992697483070172,-1.0077025481776267
62,-0.9941895116562177,-0.9955298195977667
63,-0.9954956804365372,-0.9940908760302811
64,-0.9959858872653141,-1.0041827441005629
65,-0.9965448922571077,-0.9919585992324678
66,-0.9975488493870095,-1.006628033479377
67,-0.9983860514038965,-1.0013257598142067
68,-0.9996106769538577,-1.01198365127369
69,-1.0007585437690958,-0.997925846373389
70,-1.001261397358313,-1.0070331040324816
71,-1.0005297950018865,-1.011981807534707
72,-1.002006056891205,-1.0055972545983034
73,-1.0023170987931067,-1.0031975520831937
74,-1.003968547542769,-1.0151069490159559
75,-1.0045550656717237,-1.010100051658959
76,-1.0047243521930962,-1.010909825658788
77,-1.0057897160118474,-1.0110724865245941
78,-1.0057303428559319,-1.0098954687378157
79,-1.006682363573722,-1.0096575089956001
80,-1.0074767207211637,-0.9994766926806128
81,-1.0076005209271306,-1.0094763049951185
82,-1.0087590226195866,-1.019586690126222
83,-1.008576972528975,-1.011940051664824
84,-1.0091739062299119,-0.9994856445277713
85,-1.010045616324187,-1.0128194510701523
86,-1.0097404676050763,-1.0140567013037107
87,-1.0101866915504982,-1.0137637721775132
88,-1.0104168636730015,-1.0190854385088328
89,-1.0111454290459583,-1.0065132495963076
90,-1.0115688540562309,-1.0164030471581444
91,-1.0122389991776197,-1.011911455142938
92,-1.013307245102878,-1.0018616719838906
93,-1.013269377832717,-1.0038212463831842
94,-1.0141213792390373,-1.0103415299982546
95,-1.0140258807768212,-1.0146821118055274
96,-1.0145208205133223,-1.0146609752569284
97,-1.0150138223515455,-1.0175301686387013
98,-1.0152309496170844,-1.0210018982640356
99,-1.0155995246532479,-0.9845332619400358
100,-1.016318910525925,-1.0073780621475072
