epoch,train_loss,test_loss
1,-0.8098870720758158,-0.9163728312697521
2,-0.922783101236119,-0.9414133546657341
3,-0.9323576256106881,-0.9533197536718013
4,-0.9365626326028038,-0.952608539475951
5,-0.9415210701437557,-0.9522381763125575
6,-0.9428723842256209,-0.9418044450671174
7,-0.9440458095774931,-0.9285340198250704
8,-0.9477618949553546,-0.8895607540773791
9,-0.9470498707715203,-0.9556136053661968
10,-0.9492460976628696,-0.9524880810532459
11,-0.9489264068884008,-0.9579028824041056
12,-0.9512541628585143,-0.9679780702258265
13,-0.9538828100176419,-0.9703858965358069
14,-0.9533891886122087,-0.9600691721882931
15,-0.9546678839010351,-0.9693738970645639
16,-0.9542483633406023,-0.9688471114912699
17,-0.9537872574609869,-0.9677648793819339
18,-0.9564143374386955,-0.9601835779672445
19,-0.9562286519303042,-0.9655416018741075
20,-0.9560325207429774,-0.9587429167226303
21,-0.9558074530433206,-0.9423198995202087
22,-0.9577488267421722,-0.9684248001076454
23,-0.9563218895126792,-0.9658472612846729
24,-0.958582758623011,-0.9726784189080083
25,-0.9577166896707872,-0.9658955707106479
26,-0.9582023190750796,-0.9718918518964634
27,-0.9588269599746255,-0.9725743416436883
28,-0.9596506796163671,-0.9537947545910991
29,-0.9586794594456168,-0.9714241277339847
30,-0.9588512198364033,-0.972668651647346
31,-0.9599425172805787,-0.9571460273376731
32,-0.9590901149020475,-0.9610760162043017
33,-0.9594398680154015,-0.9576146213121193
34,-0.9596716369600857,-0.9694506086582362
35,-0.9592482667810777,-0.9627688838992008
36,-0.9601508794111364,-0.9696271111798841
37,-0.9591435084623449,-0.9690985187541606
38,-0.9598529129869797,-0.970920023945875
39,-0.9608959082294913,-0.9690860307493875
40,-0.9606575343188117,-0.9696522187354952
41,-0.9606487028739031,-0.9722474744153577
42,-0.9610280712913064,-0.9634390155936396
43,-0.9602721518628737,-0.9706439321817354
44,-0.9603140417968525,-0.9613834740117538
45,-0.9609834045522353,-0.9729905433433
46,-0.960953067891738,-0.9692882374275562
47,-0.9610764790983761,-0.9530743161606234
48,-0.9620621416849249,-0.9551125192364981
49,-0.9605225795156815,-0.971227181235025
50,-0.9615309004923877,-0.9704269061254901
