epoch,train_loss,test_loss
1,-0.8102944464619983,-0.8981714135685632
2,-0.9169162627528695,-0.9457736267599949
3,-0.9308273459182066,-0.9519948291224103
4,-0.9348221952073714,-0.9493207656366881
5,-0.9418447469262515,-0.9474189463742944
6,-0.9450056552185732,-0.9646756539511127
7,-0.9466259771234848,-0.9587882859762324
8,-0.9484153920762679,-0.93961317206538
9,-0.9522313425120186,-0.9695669150629709
10,-0.9516216351705439,-0.9428754980480948
11,-0.9542668597137227,-0.938760677395865
12,-0.9536616271383622,-0.9444815596175749
13,-0.9544195860974929,-0.9585743958173796
14,-0.9551374969762915,-0.936564781360848
15,-0.9572087548760807,-0.9620591142842936
16,-0.9568390586095697,-0.954788758519084
17,-0.956198319757686,-0.9593202547971592
18,-0.9588202375524184,-0.9673137104095415
19,-0.9588910669438979,-0.9683984427258026
20,-0.9587402990285088,-0.9610257653302925
21,-0.9597581418822794,-0.9712250301311183
22,-0.9599161686616785,-0.9665245605069538
23,-0.9590211744869457,-0.9482880926409433
24,-0.9588837281395407,-0.9697438144406607
25,-0.9602711625660167,-0.9636616092781688
26,-0.9610397490333108,-0.9688163940296617
27,-0.9607852501728955,-0.9598278379717539
28,-0.9604948456848369,-0.9686697419299636
29,-0.9610294013864854,-0.9697283075992451
30,-0.9618501467564526,-0.9727713955003162
31,-0.9624564637156093,-0.9675305093443671
32,-0.96291236372555,-0.9723934227644011
33,-0.9624268256215488,-0.9638231657272162
34,-0.9622903847694397,-0.9604833094879638
35,-0.9614379849153406,-0.9584118104258249
36,-0.9631447006674374,-0.9545460446629414
37,-0.962766262362985,-0.9730398133743641
38,-0.9634668003110325,-0.9698982102926388
39,-0.9626460954021006,-0.9727088980896529
40,-0.9641472867657157,-0.9687693042810573
41,-0.9642185365452486,-0.950909839674484
42,-0.9640945364447201,-0.9737210761669071
43,-0.964456925462274,-0.9714240716640339
44,-0.9648037487619063,-0.9690696134123691
45,-0.9631720331837149,-0.9642448220142098
46,-0.9653606095033533,-0.9723463890164398
47,-0.9663574223658618,-0.9771831354429555
48,-0.9659178374795353,-0.9718882771425469
49,-0.9679482282610501,-0.9703653012597284
50,-0.968218623119242,-0.9736730930417083
